time,velo,accel,current,power
23.317,-32.76232338743642,0.0,0.309,-1.0
23.322,-32.76232338743642,0.0,0.309,-1.0
23.327,-32.76232338743642,0.0,0.313,-1.0
23.331,-32.76232338743642,0.0,0.313,-1.0
23.336,-32.76232338743642,0.0,0.313,-1.0
23.341,-32.76232338743642,0.0,0.313,-1.0
23.348,-32.53792391218,32.05706789377416,0.309,-1.0
23.353,-32.53792391218,0.0,0.309,-1.0
23.358,-32.53792391218,0.0,0.306,-1.0
23.363,-32.53792391218,0.0,0.306,-1.0
23.369,-32.76232338743642,-37.39991254273652,0.306,-1.0
23.374,-32.76232338743642,0.0,0.306,-1.0
23.379,-32.76232338743642,0.0,0.309,-1.0
23.384,-32.76232338743642,0.0,0.309,-1.0
23.391,-32.76232338743642,0.0,0.306,-1.0
23.395,-32.76232338743642,0.0,0.306,-1.0
23.4,-32.76232338743642,0.0,0.306,-1.0
23.405,-32.76232338743642,0.0,0.306,-1.0
23.41,-32.76232338743642,0.0,0.309,-1.0
23.415,-32.76232338743642,0.0,0.309,-1.0
23.42,-32.53792391218,44.879895051283825,0.309,-1.0
23.425,-32.53792391218,0.0,0.309,-1.0
23.432,-32.53792391218,0.0,0.309,-1.0
23.436,-32.53792391218,0.0,0.309,-1.0
23.442,-32.76232338743642,-37.39991254273652,0.309,-1.0
23.446,-32.76232338743642,0.0,0.309,-1.0
23.451,-32.76232338743642,0.0,0.309,-1.0
23.456,-32.76232338743642,0.0,0.306,-1.0
23.461,-32.76232338743642,0.0,0.306,-1.0
23.466,-32.76232338743642,0.0,0.306,-1.0
23.471,-32.76232338743642,0.0,0.306,-1.0
23.476,-32.76232338743642,0.0,0.309,-1.0
23.485,-32.76232338743642,0.0,0.309,-1.0
23.49,-32.53792391218,44.879895051283825,0.309,-1.0
23.494,-32.53792391218,0.0,0.309,-1.0
23.499,-32.53792391218,0.0,0.306,-1.0
23.504,-32.53792391218,0.0,0.306,-1.0
23.509,-32.76232338743642,-44.879895051283825,0.306,-1.0
23.514,-32.76232338743642,0.0,0.306,-1.0
23.519,-32.53792391218,44.879895051283825,0.306,-1.0
23.523,-32.53792391218,0.0,0.306,-1.0
23.528,-32.76232338743642,-44.879895051283825,0.306,-1.0
23.532,-32.76232338743642,0.0,0.306,-1.0
23.537,-32.76232338743642,0.0,0.309,-1.0
23.542,-32.76232338743642,0.0,0.309,-1.0
23.549,-32.76232338743642,0.0,0.313,-1.0
23.553,-32.76232338743642,0.0,0.313,-1.0
23.558,-32.53792391218,44.879895051283825,0.306,-1.0
23.563,-32.53792391218,0.0,0.306,-1.0
23.568,-32.76232338743642,-44.879895051283825,0.309,-1.0
23.572,-32.76232338743642,0.0,0.309,-1.0
23.577,-32.53792391218,44.879895051283825,0.306,-1.0
23.581,-32.53792391218,0.0,0.306,-1.0
23.586,-32.53792391218,0.0,0.309,-1.0
23.594,-32.76232338743642,-28.04993440705239,0.309,-1.0
23.598,-32.76232338743642,0.0,0.306,-1.0
23.605,-32.76232338743642,0.0,0.302,-1.0
23.613,-32.76232338743642,0.0,0.302,-1.0
23.621,-32.76232338743642,0.0,0.309,-1.0
23.627,-32.76232338743642,0.0,0.306,-1.0
23.632,-32.76232338743642,0.0,0.306,-1.0
23.637,-32.53792391218,44.879895051283825,0.306,-1.0
23.642,-32.53792391218,0.0,0.306,-1.0
23.646,-32.53792391218,0.0,0.306,-1.0
23.651,-32.53792391218,0.0,0.306,-1.0
23.656,-32.53792391218,0.0,0.306,-1.0
23.661,-32.76232338743642,-44.879895051283825,0.306,-1.0
23.666,-32.76232338743642,0.0,0.309,-1.0
23.672,-32.76232338743642,0.0,0.309,-1.0
23.676,-32.76232338743642,0.0,0.309,-1.0
23.681,-32.76232338743642,0.0,0.309,-1.0
23.686,-32.76232338743642,0.0,0.313,-1.0
23.691,-32.76232338743642,0.0,0.313,-1.0
23.695,-32.76232338743642,0.0,0.306,-1.0
23.701,-32.76232338743642,0.0,0.306,-1.0
23.706,-32.76232338743642,0.0,0.306,-1.0
23.711,-32.53792391218,44.879895051283825,0.306,-1.0
23.716,-32.53792391218,0.0,0.302,-1.0
23.721,-32.76232338743642,-44.879895051283825,0.302,-1.0
23.725,-32.76232338743642,0.0,0.306,-1.0
23.73,-32.53792391218,44.879895051283825,0.306,-1.0
23.738,-32.76232338743642,-28.04993440705239,0.309,-1.0
23.743,-32.76232338743642,0.0,0.309,-1.0
23.748,-32.76232338743642,0.0,0.302,-1.0
23.752,-32.76232338743642,0.0,0.302,-1.0
23.757,-32.76232338743642,0.0,0.302,-1.0
23.762,-32.76232338743642,0.0,0.302,-1.0
23.766,-32.76232338743642,0.0,0.306,-1.0
23.77,-32.53792391218,56.09986881410478,0.306,-1.0
23.775,-32.53792391218,0.0,0.306,-1.0
23.779,-32.76232338743642,-56.09986881410478,0.306,-1.0
23.784,-32.76232338743642,0.0,0.306,-1.0
23.789,-32.53792391218,44.879895051283825,0.306,-1.0
23.793,-32.53792391218,0.0,0.306,-1.0
23.798,-32.53792391218,0.0,0.309,-1.0
23.802,-32.53792391218,0.0,0.309,-1.0
23.807,-32.76232338743642,-44.879895051283825,0.309,-1.0
23.811,-32.76232338743642,0.0,0.309,-1.0
23.816,-32.76232338743642,0.0,0.306,-1.0
23.82,-32.76232338743642,0.0,0.306,-1.0
23.824,-32.76232338743642,0.0,0.306,-1.0
23.829,-32.76232338743642,0.0,0.306,-1.0
23.834,-32.76232338743642,0.0,0.306,-1.0
23.838,-32.76232338743642,0.0,0.302,-1.0
23.843,-32.76232338743642,0.0,0.302,-1.0
23.848,-32.76232338743642,0.0,0.306,-1.0
23.853,-32.76232338743642,0.0,0.306,-1.0
23.858,-32.76232338743642,0.0,0.302,-1.0
23.863,-32.76232338743642,0.0,0.302,-1.0
23.87,-32.76232338743642,0.0,0.313,-1.0
23.875,-32.76232338743642,0.0,0.306,-1.0
23.881,-32.76232338743642,0.0,0.306,-1.0
23.886,-32.76232338743642,0.0,0.302,-1.0
23.893,-32.76232338743642,0.0,0.302,-1.0
23.898,-32.76232338743642,0.0,0.309,-1.0
23.903,-32.76232338743642,0.0,0.309,-1.0
23.908,-32.53792391218,44.879895051283825,0.309,-1.0
23.913,-32.53792391218,0.0,0.309,-1.0
23.918,-32.53792391218,0.0,0.309,-1.0
23.924,-32.53792391218,0.0,0.309,-1.0
23.93,-32.76232338743642,-37.39991254273652,0.309,-1.0
23.936,-32.76232338743642,0.0,0.309,-1.0
23.942,-32.76232338743642,0.0,0.309,-1.0
23.947,-32.76232338743642,0.0,0.302,-1.0
23.951,-32.76232338743642,0.0,0.302,-1.0
23.956,-32.76232338743642,0.0,0.306,-1.0
23.964,-32.76232338743642,0.0,0.306,-1.0
23.968,-32.76232338743642,0.0,0.302,-1.0
23.973,-32.76232338743642,0.0,0.302,-1.0
23.978,-32.53792391218,44.879895051283825,0.306,-1.0
23.983,-32.53792391218,0.0,0.306,-1.0
23.987,-32.53792391218,0.0,0.302,-1.0
23.995,-32.53792391218,0.0,0.302,-1.0
23.999,-32.76232338743642,-56.09986881410478,0.302,-1.0
24.004,-32.76232338743642,0.0,0.302,-1.0
24.009,-32.53792391218,44.879895051283825,0.306,-1.0
24.014,-32.53792391218,0.0,0.306,-1.0
24.018,-32.76232338743642,-56.09986881410478,0.306,-1.0
24.024,-32.76232338743642,0.0,0.302,-1.0
24.031,-32.76232338743642,0.0,0.302,-1.0
24.036,-32.76232338743642,0.0,0.306,-1.0
24.041,-32.76232338743642,0.0,0.306,-1.0
24.045,-32.76232338743642,0.0,0.302,-1.0
24.05,-32.53792391218,44.879895051283825,0.302,-1.0
24.055,-32.53792391218,0.0,0.302,-1.0
24.06,-32.76232338743642,-44.879895051283825,0.313,-1.0
24.064,-32.76232338743642,0.0,0.306,-1.0
24.07,-32.76232338743642,0.0,0.306,-1.0
24.076,-32.76232338743642,0.0,0.306,-1.0
24.082,-32.76232338743642,0.0,0.306,-1.0
24.087,-32.76232338743642,0.0,0.309,-1.0
24.092,-32.76232338743642,0.0,0.309,-1.0
24.097,-32.76232338743642,0.0,0.306,-1.0
24.103,-32.76232338743642,0.0,0.306,-1.0
24.108,-32.76232338743642,0.0,0.309,-1.0
24.116,-32.76232338743642,0.0,0.222,-0.758027195930481
24.123,-32.53792391218,32.05706789377416,0.222,-0.758027195930481
24.13,-32.53792391218,0.0,0.131,-0.758027195930481
24.136,-32.53792391218,0.0,0.08700000000000001,-0.758027195930481
24.141,-32.313524436923586,44.8798950512824,0.08700000000000001,-0.758027195930481
24.148,-32.313524436923586,0.0,0.069,-0.758027195930481
24.154,-32.313524436923586,0.0,0.069,-0.4826788008213043
24.16,-31.640326011154343,112.19973762820719,0.051000000000000004,-0.4826788008213043
24.165,-31.640326011154343,0.0,0.047,-0.4826788008213043
24.17,-31.19152706064152,89.7597901025648,0.047,-0.4826788008213043
24.174,-31.19152706064152,0.0,0.047,-0.4826788008213043
24.179,-30.74272811012869,89.75979010256552,0.04,-0.4826788008213043
24.184,-30.74272811012869,0.0,0.04,-0.4826788008213043
24.191,-30.29392915961586,64.1141357875473,0.04,-0.2573937475681305
24.196,-30.29392915961586,0.0,0.032,-0.2573937475681305
24.203,-29.39633125859021,128.2282715750931,0.032,-0.2573937475681305
24.208,-29.171931783333797,44.8798950512824,0.025,-0.2573937475681305
24.213,-29.171931783333797,0.0,0.025,-0.2573937475681305
24.219,-28.723132832820966,74.79982508547185,0.018000000000000002,-0.2573937475681305
24.226,-28.723132832820966,0.0,0.018000000000000002,-0.2573937475681305
24.233,-28.049934407051726,96.17120368131994,0.018000000000000002,-0.11554761976003647
24.239,-27.6011354565389,74.79982508547127,0.018000000000000002,-0.11554761976003647
24.247,-27.152336506026067,56.09986881410389,0.007,-0.11554761976003647
24.252,-27.152336506026067,0.0,0.007,-0.11554761976003647
24.257,-26.479138080256828,134.63968515384792,0.01,-0.11554761976003647
24.262,-26.479138080256828,0.0,0.01,-0.11554761976003647
24.268,-26.030339129744004,74.79982508547067,0.007,-0.11554761976003647
24.274,-26.030339129744004,0.0,0.007,-0.007077048998326063
24.279,-25.581540179231173,89.75979010256623,0.003,-0.007077048998326063
24.285,-25.581540179231173,0.0,0.003,-0.007077048998326063
24.29,-24.908341753461933,134.63968515384792,0.003,-0.007077048998326063
24.296,-24.23514332769269,112.19973762820719,0.0,-0.007077048998326063
24.302,-24.23514332769269,0.0,0.0,-0.007077048998326063
24.308,-24.010743852436278,37.399912542735336,0.003,-0.007077048998326063
24.315,-24.010743852436278,0.0,0.0,0.0
24.322,-23.337545426667035,96.17120368132045,0.0,0.0
24.329,-22.664347000897795,96.17120368131994,0.0,0.0
24.339,-21.991148575128552,67.31984257692432,0.0,0.0
24.344,-21.991148575128552,0.0,0.0,0.0
24.349,-21.76674909987214,44.8798950512824,0.0,0.0
24.354,-21.76674909987214,0.0,0.0,0.0
24.361,-20.869151198846485,128.2282715750936,0.0,0.0
24.367,-20.420352248333657,74.79982508547127,0.0,0.0
24.373,-20.420352248333657,0.0,0.0,0.0
24.378,-19.971553297820826,89.75979010256623,0.0,0.0
24.384,-19.971553297820826,0.0,0.0,0.0
24.39,-19.522754347308002,74.79982508547067,0.0,0.0
24.395,-19.522754347308002,0.0,0.0,0.0
24.399,-18.84955592153876,168.2996064423108,0.0,0.0
24.404,-18.84955592153876,0.0,0.0,0.0
24.408,-18.40075697102593,112.19973762820689,0.0,0.0
24.413,-18.40075697102593,0.0,0.0,0.0
24.418,-17.72755854525669,134.63968515384792,0.0,0.0
24.423,-17.72755854525669,0.0,0.0,0.0
24.428,-17.27875959474386,89.75979010256623,0.0,0.0
24.433,-17.27875959474386,0.0,0.0,0.0
24.438,-16.60556116897462,134.63968515384792,0.0,0.0
24.442,-16.60556116897462,0.0,0.0,0.0
24.447,-16.156762218461793,89.75979010256552,0.0,0.0
24.451,-16.156762218461793,0.0,0.0,0.0
24.456,-16.156762218461793,0.0,0.0,0.0
24.46,-15.707963267948966,112.19973762820689,0.0,0.0
24.465,-15.707963267948966,0.0,0.0,0.0
24.471,-15.259164317436136,74.79982508547155,0.0,0.0
24.475,-15.259164317436136,0.0,0.0,0.0
24.48,-14.585965891666898,134.63968515384755,0.0,0.0
24.484,-14.585965891666898,0.0,0.0,0.0
24.489,-14.361566416410483,44.879895051283114,0.0,0.0
24.494,-14.361566416410483,0.0,0.0,0.0
24.502,-13.68836799064124,84.1498032211554,0.0,0.0
24.506,-13.239569040128414,112.19973762820645,0.0,0.0
24.511,-13.239569040128414,0.0,0.0,0.0
24.515,-13.239569040128414,0.0,0.0,0.0
24.52,-12.566370614359172,134.63968515384826,0.0,0.0
24.525,-12.566370614359172,0.0,0.0,0.0
24.531,-12.117571663846345,74.79982508547127,0.0,0.0
24.536,-11.444373238077103,134.63968515384826,0.0,0.0
24.541,-11.444373238077103,0.0,0.0,0.0
24.546,-11.444373238077103,0.0,0.0,0.0
24.552,-10.995574287564276,74.79982508547127,0.0,0.0
24.557,-10.546775337051448,89.75979010256552,0.0,0.0
24.562,-10.546775337051448,0.0,0.0,0.0
24.567,-10.09797638653862,89.75979010256552,0.0,0.0
24.572,-10.09797638653862,0.0,0.0,0.0
24.576,-10.09797638653862,0.0,0.003,0.0
24.581,-9.649177436025793,89.75979010256552,0.003,0.0
24.586,-9.649177436025793,0.0,0.0,0.0
24.591,-9.200378485512966,89.75979010256552,0.0,0.0
24.596,-8.751579535000138,89.75979010256552,0.0,0.0
24.601,-8.751579535000138,0.0,0.0,0.0
24.606,-8.751579535000138,0.0,0.0,0.0
24.611,-8.30278058448731,89.75979010256552,0.0,0.0
24.616,-8.30278058448731,0.0,0.0,0.0
24.625,-7.853981633974483,49.86655005698085,0.0,0.0
24.633,-7.180783208205241,84.14980322115517,0.0,0.0
24.638,-6.956383732948828,44.87989505128276,0.0,0.0
24.643,-6.956383732948828,0.0,0.0,0.0
24.648,-6.507584782436001,89.75979010256533,0.0,0.0
24.653,-6.507584782436001,0.0,0.0,0.0
24.657,-5.834386356666759,168.29960644231056,0.0,0.0
24.663,-5.834386356666759,0.0,0.0,0.0
24.668,-5.385587406153931,89.75979010256552,0.0,0.0
24.673,-5.385587406153931,0.0,0.0,0.0
24.678,-5.161187930897517,44.87989505128276,0.0,0.0
24.683,-5.161187930897517,0.0,0.0,0.0
24.688,-4.487989505128276,134.63968515384826,0.0,0.0
24.692,-4.487989505128276,0.0,0.0,0.0
24.697,-4.039190554615448,89.75979010256552,0.0,0.0
24.702,-4.039190554615448,0.0,0.0,0.0
24.709,-3.5903916041026207,64.1141357875468,0.0,0.0
24.714,-3.5903916041026207,0.0,0.0,0.0
24.719,-3.141592653589793,89.75979010256552,0.0,0.0
24.725,-3.141592653589793,0.0,0.0,0.0
24.73,-2.6927937030769655,89.75979010256552,0.0,0.0
24.735,-2.6927937030769655,0.0,0.0,0.0
24.74,-2.4683942278205517,44.87989505128276,0.0,0.0
24.744,-2.4683942278205517,0.0,0.0,0.0
24.75,-1.7951958020513104,112.19973762820689,0.0,0.0
24.758,-1.5707963267948966,28.049934407051722,0.003,0.0
24.763,-1.5707963267948966,0.0,0.003,0.0
24.767,-1.3463968515384828,56.099868814103445,0.0,0.0
24.772,-1.3463968515384828,0.0,0.0,0.0
24.776,-0.8975979010256552,112.19973762820689,0.0,0.0
24.782,-0.8975979010256552,0.0,0.0,0.0
24.788,-0.4487989505128276,74.79982508547127,0.0,0.0
24.793,-0.4487989505128276,0.0,0.0,0.0
24.798,-0.4487989505128276,0.0,0.0,0.0
24.803,-0.4487989505128276,0.0,0.0,0.0
24.808,-0.2243994752564138,44.87989505128276,0.0,0.0
24.813,-0.2243994752564138,0.0,0.0,0.0
24.819,0.0,37.399912542735635,0.003,0.0
24.824,0.0,0.0,0.003,0.0
24.833,0.0,0.0,0.003,0.18233121931552887
24.838,0.0,0.0,0.517,0.18233121931552887
24.843,0.0,0.0,0.517,0.18233121931552887
24.848,0.4487989505128276,89.75979010256552,0.71,0.18233121931552887
24.853,0.4487989505128276,0.0,0.71,0.18233121931552887
24.858,1.121997376282069,134.63968515384826,0.677,0.18233121931552887
24.864,1.121997376282069,0.0,0.677,0.18233121931552887
24.873,2.019595277307724,99.7331001139617,0.579,0.3825846016407013
24.878,2.9171931783333793,179.51958020513104,1.027,0.3825846016407013
24.884,2.9171931783333793,0.0,1.173,0.3825846016407013
24.892,4.487989505128276,196.34954084936206,1.173,0.3825846016407013
24.898,5.834386356666759,224.39947525641378,1.042,0.3825846016407013
24.904,5.834386356666759,0.0,1.042,0.3825846016407013
24.91,7.180783208205241,224.39947525641378,0.849,0.3825846016407013
24.917,8.527180059743724,192.3424073626404,1.199,0.824810802936554
24.922,8.527180059743724,0.0,1.199,0.824810802936554
24.927,10.546775337051448,403.9190554615448,2.044,0.824810802936554
24.932,10.546775337051448,0.0,2.044,0.824810802936554
24.937,13.015169564872002,493.6788455641107,1.909,0.824810802936554
24.942,13.015169564872002,0.0,1.909,0.824810802936554
24.947,15.707963267948966,538.5587406153927,1.589,0.824810802936554
24.953,15.707963267948966,0.0,1.589,1.0
24.958,18.625156446282347,583.4386356666762,1.643,1.0
24.963,18.625156446282347,0.0,1.643,1.0
24.968,21.76674909987214,628.3185307179587,1.574,1.0
24.972,21.76674909987214,0.0,1.574,1.0
24.977,24.683942278205517,583.4386356666755,1.341,1.0
24.982,24.683942278205517,0.0,1.341,1.0
24.986,26.927937030769655,560.9986881410344,1.1,1.0
24.992,26.927937030769655,0.0,1.1,1.0
24.997,28.49873335756455,314.1592653589789,0.903,1.0
25.001,28.49873335756455,0.0,0.903,1.0
25.006,30.06952968435945,314.15926535897967,0.75,1.0
25.015,30.06952968435945,0.0,0.641,1.0
25.02,30.967127585385104,179.51958020513104,0.641,1.0
25.024,30.967127585385104,0.0,0.641,1.0
25.031,31.640326011154343,96.17120368131994,0.5640000000000001,1.0
25.035,31.640326011154343,0.0,0.499,1.0
25.04,31.86472548641076,44.879895051283114,0.499,1.0
25.044,31.86472548641076,0.0,0.499,1.0
25.049,32.08912496166717,44.87989505128169,0.47000000000000003,1.0
25.053,32.08912496166717,0.0,0.47000000000000003,1.0
25.058,32.08912496166717,0.0,0.433,1.0
25.062,32.08912496166717,0.0,0.433,1.0
25.067,32.313524436923586,44.879895051283825,0.419,1.0
25.073,32.313524436923586,0.0,0.419,1.0
25.077,32.313524436923586,0.0,0.404,1.0
25.082,32.313524436923586,0.0,0.404,1.0
25.086,32.53792391218,56.099868814103004,0.393,1.0
25.091,32.53792391218,0.0,0.393,1.0
25.095,32.53792391218,0.0,0.393,1.0
25.1,32.76232338743642,44.879895051283825,0.393,1.0
25.105,32.76232338743642,0.0,0.393,1.0
25.111,32.76232338743642,0.0,0.39,1.0
25.116,32.76232338743642,0.0,0.379,1.0
25.121,32.76232338743642,0.0,0.379,1.0
25.128,32.76232338743642,0.0,0.379,1.0
25.134,32.76232338743642,0.0,0.379,1.0
25.139,32.53792391218,-44.879895051283825,0.375,1.0
25.145,32.53792391218,0.0,0.371,1.0
25.151,32.53792391218,0.0,0.371,1.0
25.156,32.53792391218,0.0,0.375,1.0
25.161,32.76232338743642,44.879895051283825,0.375,1.0
25.166,32.76232338743642,0.0,0.368,1.0
25.171,32.76232338743642,0.0,0.368,1.0
25.176,32.76232338743642,0.0,0.371,1.0
25.181,32.76232338743642,0.0,0.371,1.0
25.185,32.76232338743642,0.0,0.371,1.0
25.192,32.76232338743642,0.0,0.371,1.0
25.196,32.76232338743642,0.0,0.368,1.0
25.201,32.76232338743642,0.0,0.368,1.0
25.206,32.76232338743642,0.0,0.364,1.0
25.212,32.53792391218,-37.39991254273652,0.364,1.0
25.217,32.76232338743642,44.879895051283825,0.368,1.0
25.222,32.76232338743642,0.0,0.368,1.0
25.227,32.53792391218,-44.879895051283825,0.364,1.0
25.235,32.53792391218,0.0,0.364,1.0
25.24,32.76232338743642,44.879895051283825,0.364,1.0
25.245,32.76232338743642,0.0,0.364,1.0
25.25,32.76232338743642,0.0,0.364,1.0
25.255,32.76232338743642,0.0,0.364,1.0
25.26,32.76232338743642,0.0,0.364,1.0
25.269,32.53792391218,-24.933275028491014,0.364,1.0
25.274,32.53792391218,0.0,0.364,1.0
25.279,32.76232338743642,44.879895051283825,0.36,1.0
25.284,32.76232338743642,0.0,0.36,1.0
25.289,32.76232338743642,0.0,0.36,1.0
25.294,32.76232338743642,0.0,0.36,1.0
25.298,32.76232338743642,0.0,0.353,1.0
25.303,32.76232338743642,0.0,0.353,1.0
25.309,32.76232338743642,0.0,0.353,1.0
25.317,32.76232338743642,0.0,0.34900000000000003,1.0
25.323,32.76232338743642,0.0,0.34900000000000003,1.0
25.329,32.98672286269283,37.399912542735336,0.342,1.0
25.338,32.76232338743642,-24.933275028490225,0.342,1.0
25.343,32.76232338743642,0.0,0.342,1.0
25.348,32.76232338743642,0.0,0.338,1.0
25.356,32.76232338743642,0.0,0.338,1.0
25.362,32.98672286269283,37.399912542735336,0.338,1.0
25.367,32.98672286269283,0.0,0.335,1.0
25.372,32.98672286269283,0.0,0.335,1.0
25.376,32.98672286269283,0.0,0.335,1.0
25.381,32.98672286269283,0.0,0.335,1.0
25.386,32.98672286269283,0.0,0.331,1.0
25.391,32.98672286269283,0.0,0.331,1.0
25.395,32.98672286269283,0.0,0.331,1.0
25.401,32.98672286269283,0.0,0.331,1.0
25.405,32.98672286269283,0.0,0.331,1.0
25.41,32.76232338743642,-44.8798950512824,0.331,1.0
25.414,32.76232338743642,0.0,0.331,1.0
25.418,32.98672286269283,56.099868814103004,0.338,1.0
25.424,32.98672286269283,0.0,0.338,1.0
25.428,32.76232338743642,-56.099868814103004,0.338,1.0
25.433,32.76232338743642,0.0,0.338,1.0
25.438,32.76232338743642,0.0,0.342,1.0
25.443,32.76232338743642,0.0,0.342,1.0
25.447,32.76232338743642,0.0,0.34900000000000003,1.0
25.455,32.76232338743642,0.0,0.34900000000000003,1.0
25.46,32.98672286269283,44.8798950512824,0.342,1.0
25.465,32.98672286269283,0.0,0.342,1.0
25.469,32.76232338743642,-56.099868814103004,0.34600000000000003,1.0
25.475,32.76232338743642,0.0,0.34600000000000003,1.0
25.481,32.76232338743642,0.0,0.34600000000000003,1.0
25.486,32.76232338743642,0.0,0.34900000000000003,1.0
25.491,32.76232338743642,0.0,0.34900000000000003,1.0
25.496,32.76232338743642,0.0,0.34600000000000003,1.0
25.502,32.98672286269283,37.399912542735336,0.34600000000000003,1.0
25.506,32.76232338743642,-56.099868814103004,0.34600000000000003,1.0
25.511,32.76232338743642,0.0,0.34600000000000003,1.0
25.516,32.76232338743642,0.0,0.34600000000000003,1.0
25.525,32.76232338743642,0.0,0.34600000000000003,1.0
25.53,32.76232338743642,0.0,0.34600000000000003,1.0
25.534,32.76232338743642,0.0,0.34600000000000003,1.0
25.539,32.98672286269283,44.8798950512824,0.353,1.0
25.544,32.98672286269283,0.0,0.353,1.0
25.549,32.76232338743642,-44.8798950512824,0.357,1.0
25.554,32.76232338743642,0.0,0.357,1.0
25.56,32.76232338743642,0.0,0.34600000000000003,1.0
25.565,32.76232338743642,0.0,0.34600000000000003,1.0
25.569,32.76232338743642,0.0,0.353,1.0
25.574,32.76232338743642,0.0,0.353,1.0
25.581,32.98672286269283,32.057067893773144,0.353,1.0
25.588,32.76232338743642,-32.057067893773144,0.357,1.0
25.593,32.76232338743642,0.0,0.357,1.0
25.598,32.76232338743642,0.0,0.353,1.0
25.603,32.76232338743642,0.0,0.353,1.0
25.608,32.76232338743642,0.0,0.353,1.0
25.613,32.76232338743642,0.0,0.353,1.0
25.62,32.98672286269283,32.057067893773144,0.353,1.0
25.628,32.76232338743642,-28.049934407051502,0.357,1.0
25.633,32.76232338743642,0.0,0.357,1.0
25.637,32.76232338743642,0.0,0.34900000000000003,1.0
25.642,32.76232338743642,0.0,0.34900000000000003,1.0
25.648,32.98672286269283,37.399912542735336,0.353,1.0
25.653,32.98672286269283,0.0,0.353,1.0
25.657,32.76232338743642,-56.099868814103004,0.34900000000000003,1.0
25.662,32.76232338743642,0.0,0.34900000000000003,1.0
25.668,32.76232338743642,0.0,0.357,1.0
25.673,32.76232338743642,0.0,0.357,1.0
25.678,32.76232338743642,0.0,0.353,1.0
25.683,32.76232338743642,0.0,0.353,1.0
25.687,32.76232338743642,0.0,0.34900000000000003,1.0
25.692,32.76232338743642,0.0,0.34900000000000003,1.0
25.697,32.76232338743642,0.0,0.34900000000000003,1.0
25.702,32.76232338743642,0.0,0.34900000000000003,1.0
25.709,32.98672286269283,32.057067893773144,0.34900000000000003,1.0
25.715,32.98672286269283,0.0,0.34900000000000003,1.0
25.72,32.76232338743642,-44.8798950512824,0.353,1.0
25.725,32.76232338743642,0.0,0.353,1.0
25.729,32.76232338743642,0.0,0.34600000000000003,1.0
25.734,32.76232338743642,0.0,0.34600000000000003,1.0
25.739,32.76232338743642,0.0,0.34600000000000003,1.0
25.744,32.76232338743642,0.0,0.34600000000000003,1.0
25.75,32.76232338743642,0.0,0.342,1.0
25.76,32.76232338743642,0.0,0.342,1.0
25.766,32.76232338743642,0.0,0.34600000000000003,1.0
25.772,32.76232338743642,0.0,0.338,1.0
25.783,32.98672286269283,20.39995229603746,0.338,1.0
25.788,32.98672286269283,0.0,0.34600000000000003,1.0
25.794,32.98672286269283,0.0,0.34600000000000003,1.0
25.798,32.76232338743642,-56.099868814103004,0.34600000000000003,1.0
25.803,32.76232338743642,0.0,0.34600000000000003,1.0
25.808,32.98672286269283,44.8798950512824,0.34600000000000003,1.0
25.813,32.98672286269283,0.0,0.34600000000000003,1.0
25.818,32.98672286269283,0.0,0.342,1.0
25.825,32.98672286269283,0.0,0.342,1.0
25.831,32.76232338743642,-37.399912542735336,0.34900000000000003,1.0
25.836,32.76232338743642,0.0,0.342,1.0
25.841,32.76232338743642,0.0,0.342,1.0
25.846,32.76232338743642,0.0,0.34600000000000003,1.0
25.851,32.76232338743642,0.0,0.34600000000000003,1.0
25.855,32.76232338743642,0.0,0.34900000000000003,1.0
25.86,32.76232338743642,0.0,0.34900000000000003,1.0
25.865,32.76232338743642,0.0,0.34600000000000003,1.0
25.87,32.76232338743642,0.0,0.34600000000000003,1.0
25.877,32.76232338743642,0.0,0.34900000000000003,1.0
25.881,32.76232338743642,0.0,0.34900000000000003,1.0
25.887,32.98672286269283,37.399912542735336,0.34600000000000003,1.0
25.893,32.98672286269283,0.0,0.34600000000000003,1.0
25.898,32.98672286269283,0.0,0.353,1.0
25.903,32.98672286269283,0.0,0.353,1.0
25.909,32.76232338743642,-37.399912542735336,0.34600000000000003,1.0
25.914,32.76232338743642,0.0,0.34600000000000003,1.0
25.919,32.76232338743642,0.0,0.353,1.0
25.924,32.76232338743642,0.0,0.353,1.0
25.928,32.76232338743642,0.0,0.34900000000000003,1.0
25.933,32.76232338743642,0.0,0.34900000000000003,1.0
25.938,32.76232338743642,0.0,0.34900000000000003,1.0
25.943,32.76232338743642,0.0,0.34900000000000003,1.0
25.947,32.76232338743642,0.0,0.34600000000000003,1.0
25.955,32.76232338743642,0.0,0.34900000000000003,1.0
25.961,32.76232338743642,0.0,0.34900000000000003,1.0
25.965,32.76232338743642,0.0,0.34600000000000003,1.0
25.97,32.76232338743642,0.0,0.34600000000000003,1.0
25.975,32.76232338743642,0.0,0.34600000000000003,1.0
25.98,32.98672286269283,44.8798950512824,0.34600000000000003,1.0
25.985,32.98672286269283,0.0,0.34600000000000003,1.0
25.993,32.76232338743642,-28.049934407051502,0.353,0.4576795995235443
25.998,32.76232338743642,0.0,0.211,0.4576795995235443
26.003,32.76232338743642,0.0,0.211,0.4576795995235443
26.008,32.76232338743642,0.0,0.127,0.4576795995235443
26.013,32.76232338743642,0.0,0.127,0.4576795995235443
